itr,IS_mean,IS_std,FID,_stamp
2000,4.129892349243164,0.0564044825732708,79.7903973862663,1764893389.5240748
4000,4.973297119140625,0.05586628243327141,65.36652543032676,1764893836.0556571
6000,5.322607517242432,0.04872307926416397,64.13820656553668,1764894222.922201
