itr,IS_mean,IS_std,FID,_stamp
2000,4.348860740661621,0.05710233747959137,67.54054640932429,1764809545.7186654
4000,5.208992958068848,0.04994367063045502,67.54201167435895,1764809836.3162427
6000,5.809259414672852,0.0566757395863533,55.71242128254272,1764810128.5417523
8000,6.159607887268066,0.042982228100299835,55.3115007832547,1764810417.6995683
10000,6.125600337982178,0.07757222652435303,56.091527934871806,1764810714.8506198
